362,0 20,672876602921356 20,670655824476135 20,665556638602474 20,661821237501638 20,65650139125527 20,65399961470678 20,649196500697478 20,636939091393423 20,62407784557324 20,61634885509276 20,60899971331053 20,601850571370818 20,590898083607176 20,580743899191205 20,567419767066156 20,561498277132703 20,559791032486366 20,554612067602882 20,552838375747505 20,550878569801398 20,549968693948127 20,55434957589165 20,564629690491408 20,57415994782736 20,57948790915667 20,580803424249407 20,573987704396693 20,562856911718644 20,55147370163465 20,54113071669765 20,541421176606363 20,54103725265123 20,542424705087406 20,545146163889044 20,548722947920748 20,550674213642072 20,56142424357826 20,570220701901995 20,580105730270763 20,58978296266471 20,59505427948403 20,603649833169904 20,611951268075604 20,625454798641663 20,633374276891253 20,636494157191382 20,639316539029107 20,646023087470635 20,648846061692762 20,65274115262443
363,0 20,665727167289496 20,662125788226817 20,656758193317845 20,654377414766333 20,6519496855837 20,64584206972071 20,642315630966138 20,631423101654036 20,622798170459838 20,613394228812385 20,60722695054757 20,60267359645391 20,597109175302787 20,58944619097962 20,58390528647521 20,583871924088296 20,588049017987696 20,59015167148501 20,598744667720528 20,60753866245974 20,61577076186827 20,617502185043705 20,618784163714963 20,621002175868895 20,622718630307805 20,620916622942 20,61967612961622 20,61442904870691 20,608856712786675 20,607681470192706 20,600293806897692 20,590365962723233 20,58023759567014 20,575596983927536 20,57186223136854 20,569058215119863 20,570939116409537 20,577337403009658 20,58397698110289 20,588029911531102 20,59243764753022 20,60135388716344 20,61012183870094 20,61834170871598 20,625276761086734 20,630533098936404 20,635098495950675 20,637393377577638 20,640025900275592 20,645660384017575
364,0 20,651039537335297 20,650153411832324 20,648272726772085 20,64496522970172 20,64283138196976 20,637390264479063 20,628190887656537 20,625486687976654 20,619447980828824 20,611317366356072 20,605214740231236 20,60115379967979 20,600292143265442 20,59856541842934 20,603634340275242 20,608496767849104 20,614138965773115 20,629682557061365 20,64442047762609 20,66310392641185 20,676471090632848 20,68023598027935 20,673883265993073 20,667591067048896 20,663453458225153 20,661341826909517 20,662622174769023 20,66620141999416 20,66977662265605 20,669762425431028 20,656790458199175 20,639293265237225 20,621732067204782 20,606353219081868 20,595243227194224 20,590502120261217 20,583330618871074 20,58386208995312 20,584927669381806 20,585661692380604 20,592267396598107 20,59804869785011 20,606680712774942 20,608986080116566 20,61467269686218 20,6227115833798 20,627881035764187 20,62780512603655 20,632044569525085 20,632886784539426
365,0 20,634571335875865 20,636852462161116 20,63822553462076 20,635778962480874 20,630640758230065 20,62591044219611 20,618565634843893 20,61704336682402 20,614459715959278 20,611008614416374 20,605380519968865 20,602664917498522 20,603869370454042 20,613539397908042 20,624409766642458 20,635245904624004 20,649048348387907 20,670617223715514 20,694570832297874 20,71637078084274 20,731470723244644 20,737441629288536 20,731548757661457 20,718890679788007 20,708961517039448 20,707556410006962 20,710541064462195 20,72098023075133 20,730255669096028 20,72412695879136 20,71151861978852 20,690059737175897 20,66678353584609 20,642260284265415 20,625019459591197 20,612023370140307 20,60268896558331 20,592173564718884 20,586885436079516 20,588615503859867 20,592576270601036 20,597169448184122 20,599059360208173 20,602357439187564 20,606142418765913 20,612655614314242 20,616719439968964 20,6211444083854 20,621626714006453 20,619325970572497
366,0 20,61778506716897 20,619074965920905 20,6212705793572 20,620636057568515 20,614952509180576 20,60935399801585 20,61021385537629 20,605336277935045 20,60628213985172 20,60712929933806 20,606292872894198 20,606504213370616 20,61327673897479 20,629237372279924 20,6451680827805 20,66483299740773 20,690840010617407 20,714783597157943 20,74450357384995 20,7661752098741 20,78132594895169 20,78798827575939 20,78725648442279 20,776416208640345 20,76564309074037 20,762225658276037 20,76856517920356 20,778419976492522 20,78197459090788 20,775412377968603 20,761609354570226 20,740967315895045 20,71258233362675 20,68489992609662 20,65912826705467 20,636712074504945 20,62137286651669 20,604220173072832 20,593759179567286 20,592464571976755 20,591795398723413 20,592348229427415 20,59013403095663 20,59367478272275 20,596627270514862 20,59760217374267 20,602108946556715 20,607785777108695 20,605396022328417 20,603869344740996
367,0 20,599828641407978 20,59875912138166 20,598875089996174 20,598614328366867 20,59679284314294 20,595179643366556 20,596074489797576 20,596419170179495 20,59724115095043 20,60147684612471 20,608230033336405 20,616360304283184 20,631104937300226 20,6471793971905 20,671373173201996 20,702277977904053 20,73519753340942 20,76724146841508 20,793120259376984 20,81572909338076 20,830121592861083 20,838716690392914 20,842185981218076 20,841799343934774 20,836746346056334 20,833289384824113 20,83758922169572 20,83831103024918 20,832320980205438 20,826817454151836 20,81164938800272 20,790940366586593 20,76335185137759 20,73323939830172 20,699574837050214 20,66962326103883 20,64139049648152 20,623247935208802 20,60892470673678 20,59765700325986 20,591724601511057 20,585109949190176 20,584415448230384 20,583137659381755 20,583691353317572 20,582866011411188 20,58555669512427 20,585440845785048 20,58647134615746 20,586465846707796
368,0 20,578964710154185 20,577883557340787 20,574949718829888 20,574316992573888 20,577855792235773 20,582061081645183 20,58093709267811 20,58744896542749 20,590701435246668 20,597945774634148 20,611824313662183 20,631950295629146 20,651610362157236 20,67319192561844 20,70511276737297 20,74400967393189 20,781705893074694 20,81827517402381 20,842508500907577 20,86280454168607 20,87851692752881 20,89016815310462 20,899227913259136 20,90942414381376 20,91547179068564 20,916552731767233 20,909948743026096 20,898570860462485 20,887648778611144 20,87548890696369 20,86120908519091 20,839435452592156 20,815545523031897 20,78224673279073 20,745600492878534 20,70668450899282 20,67113907262872 20,647085032371766 20,627624248170388 20,60742818521114 20,591734744714298 20,582222841132893 20,578151092430595 20,57322826142161 20,56910701255848 20,569657192062635 20,565970250179433 20,562584152943455 20,5653887669553 20,567503565681466
369,0 20,548699766449452 20,547988760268286 20,545306913655626 20,545712313085925 20,551665296884227 20,55746530730573 20,563400340496074 20,568505819884894 20,579340317617216 20,591900727699276 20,612367600436684 20,63946282548202 20,66607198666398 20,699691397638855 20,736923681486438 20,777544182566203 20,81936755402524 20,85232992589 20,881011266305844 20,89902166578368 20,916603461031322 20,932796179402757 20,950366041573126 20,967351861361184 20,98363347254554 20,987222185595236 20,97197543051731 20,952505286176763 20,93537636168979 20,915383824573667 20,89791787334297 20,878574889299156 20,85313001029702 20,820873291304128 20,78237806816817 20,739044412019677 20,702190208209714 20,666874815890967 20,637977280469293 20,612608117954156 20,588637651430098 20,57543544894466 20,56320225201933 20,555853930585528 20,54980912525029 20,54535412259313 20,538662425409054 20,53645320942105 20,535975964150733 20,538765043959692
370,0 20,503138748762275 20,502560153367956 20,50405213029353 20,507304567125882 20,51140361946729 20,518656533707922 20,531155751494204 20,53958113303493 20,555308367423002 20,577591040640662 20,603566273251953 20,632346159837702 20,671086694921414 20,71439416472636 20,756461571561992 20,79655117460696 20,834735423037305 20,866810320121413 20,89560691783933 20,9189080755117 20,938143545569393 20,960876297581592 20,98559838502548 21,008695125152588 21,02558189669919 21,02699858700852 21,01452015536966 20,9924749901668 20,965587034552662 20,941494100108113 20,91754156066066 20,897166540050723 20,869466432466318 20,838755175061912 20,800081582382745 20,7609765042767 20,71973003084902 20,676565911522353 20,63621691003417 20,604413035903622 20,578869968889986 20,555094609221147 20,53723685737353 20,52503844896508 20,517002471360993 20,504968545809042 20,50015127319758 20,497395077408278 20,494487445711822 20,49337429841922
371,0 20,450733157515796 20,45250239646672 20,45795265552347 20,46341583622775 20,467409399369984 20,47725770568698 20,489642520832437 20,509453892250555 20,52962204663089 20,559086887889023 20,589896822379668 20,625342978668552 20,671790507349208 20,71973297535344 20,76543778859455 20,804408628566986 20,835415213652137 20,868088843406696 20,895068077369217 20,92464179692039 20,951107703709553 20,979080031935233 21,007568388199985 21,032383365872594 21,042408876824197 21,04265611558202 21,036681773296305 21,016449384454244 20,98610407199776 20,95667072059749 20,928594123010765 20,899390365528603 20,872428744264685 20,840355412256496 20,807447428099838 20,771986235180297 20,72700572422282 20,680209494392148 20,63325331739845 20,593609768015604 20,563307133248614 20,532194504948112 20,508913021715376 20,490583473564655 20,47490211485833 20,463410970578128 20,457036019449955 20,45197319900805 20,448031713654984 20,442634465529054
372,0 20,410700008236844 20,414630514730334 20,421011641303025 20,42745370128127 20,43638082876304 20,446417369263592 20,461421123408684 20,48722450092681 20,517439049072756 20,547895335739526 20,585312242889366 20,631321689719197 20,67754572040512 20,725749816327394 20,770475248159983 20,806662061234654 20,83655259539621 20,86394354451582 20,894042928382632 20,92523228009189 20,96144152087166 20,993150417359626 21,02086929328359 21,03819630334205 21,04460603832883 21,046272442686742 21,0411022083347 21,026524558121878 21,002187266675126 20,968897660925084 20,935681866479836 20,900611458325294 20,869858859618 20,8402830114872 20,812688896633876 20,776721921830937 20,73465087245309 20,68707811316246 20,640213472876667 20,59489720041813 20,553252515753265 20,52153456506133 20,49156040117714 20,46585604090155 20,444244521228708 20,434393280691918 20,423986713613065 20,416511055339306 20,41008465617103 20,405596813858445
373,0 20,390705285630165 20,392688285817822 20,397816719578955 20,406549052483992 20,419197286028627 20,432065513299047 20,453388916265496 20,47965757655712 20,515969219837594 20,551622820125168 20,595815994062924 20,64506398900303 20,69075062416133 20,733736364449513 20,772254829226682 20,806130927941012 20,836966918769367 20,86203672368187 20,89329338655076 20,927590134571783 20,96531005541265 20,99946364575051 21,020534007289896 21,029257837308858 21,036310230921654 21,037836419648645 21,031655007770507 21,02297898855374 21,006491905795528 20,977239513487316 20,93904788634023 20,903690209512902 20,868129143021775 20,842196559537687 20,81323423738742 20,77929724191821 20,7421787095234 20,699842127573877 20,6551528526962 20,60714073754565 20,559762217298506 20,522493029390233 20,48819046413389 20,456204984790286 20,434654873301646 20,41813305004572 20,406221770337144 20,395498013938273 20,387602041165696 20,386117992869437
374,0 20,379831751791055 20,379250921700567 20,38334903326416 20,39432960158311 20,408104371122608 20,429563471195046 20,454919405063247 20,484636044692202 20,519105913637876 20,565883633631383 20,613635916761496 20,658729920168025 20,7033549562613 20,739111728525184 20,770587488674035 20,802537044266344 20,832150853906985 20,863206581597236 20,89297009631188 20,9293763553323 20,961940057053628 20,990027392188725 21,004410391906106 21,012174791847816 21,016895790124995 21,01656753877519 21,01329854744466 21,00685692187688 20,994895600454914 20,973677438550418 20,94050273041497 20,904276704996153 20,871618406959165 20,84059622883885 20,808936854103795 20,77893746320359 20,7461308192577 20,71177864485419 20,66953234833303 20,62294158022458 20,5775565492357 20,530215186413 20,49156831461887 20,459602398686314 20,43458565888841 20,410902751911564 20,395113333687696 20,382555778320576 20,375876895165323 20,373849592795196
375,0 20,366741774278356 20,367892668083826 20,372821742566412 20,38337743625853 20,401753496176532 20,429280259983013 20,459065516706023 20,493112079640085 20,531235032237714 20,58077741063202 20,629048866813527 20,671190963255164 20,708590511098073 20,740472653362783 20,76865072921072 20,796893250979373 20,827911503113054 20,86323927699957 20,89685705771245 20,927204180531113 20,952770800597154 20,967493514205383 20,980121402782487 20,98971157498109 20,990639750757477 20,989939495745716 20,989472770062655 20,983406142966725 20,97307105201021 20,958381227543875 20,937746550115946 20,90651847838346 20,875689577622225 20,838004721323998 20,805199980860994 20,775852084306127 20,747850127569027 20,716836024287048 20,67976304569113 20,63886456873195 20,593640854704958 20,543998635606933 20,499822753883006 20,467541154092682 20,434890751336418 20,408439942389126 20,385520003968413 20,372766779252967 20,36624079991248 20,361546158657532
376,0 20,351689052974482 20,35575570488874 20,36320055154975 20,37527194304531 20,39919137649113 20,427847347192905 20,46350388923766 20,502456820034517 20,54963327964243 20,59272438755406 20,637628866284512 20,67798946351433 20,708026623303248 20,73783235192989 20,76609632931662 20,793204481328498 20,826821975720247 20,861839323035 20,897728664190822 20,920425308413115 20,934516165661584 20,942376768001264 20,952663754286625 20,96001859676473 20,962560061646357 20,963007603720804 20,96083245653379 20,955777656723317 20,946912213794143 20,937274277951715 20,926049797536013 20,907899395156022 20,874352542601038 20,838649488093466 20,803908469082728 20,773121191866394 20,746062383667553 20,715704281365845 20,68508990793863 20,6492521718973 20,604180068086972 20,55970515378027 20,51444512665709 20,47272661549162 20,436536370719836 20,405672934363643 20,380235259093357 20,364228191143162 20,354349791504998 20,348875865903043
377,0 20,337641207618525 20,341262652650457 20,35230573550098 20,37117737549452 20,395735049080386 20,42689107831036 20,466008856482404 20,513050352578542 20,56045783386086 20,600929306191226 20,63776626064925 20,672244691909803 20,702596938122266 20,73000115364208 20,75910701609414 20,790965617570357 20,823668970522004 20,857128965579765 20,88451468888439 20,90260505921975 20,90788333754763 20,915693395486834 20,920058220406233 20,923850515916346 20,93019083202236 20,931530950373762 20,92722790342935 20,92232321100514 20,916909293692747 20,91130483954382 20,904715764645832 20,893334256176832 20,867143996346766 20,83655526396761 20,802242484561337 20,769495834872398 20,737911819082484 20,709803124625193 20,681548530837603 20,647691425378685 20,609896580787645 20,569991519764837 20,526791088482295 20,47720009682589 20,43727053010045 20,402131418943064 20,376945912999073 20,355204182088116 20,34052657935655 20,334992904773788
378,0 20,32317428319691 20,326466361199117 20,341319719741307 20,365458271855864 20,391391573302503 20,426191554193295 20,468528417361888 20,517519078645297 20,559338196932288 20,599421466011304 20,629306254464048 20,656761017148657 20,688569015355522 20,717387022325003 20,748389545855666 20,78361849450388 20,814989924026893 20,84142947873686 20,85739302119734 20,86882530144093 20,87697373498055 20,881168977333516 20,881978958335367 20,88467565262872 20,88915926547689 20,89077933140426 20,888195919589787 20,883553735264947 20,881533354610166 20,878928280334044 20,873286875347873 20,86105885738052 20,8497945115696 20,825581842868914 20,795755927477416 20,761025242152954 20,726415129136623 20,697458052494227 20,667121359971706 20,636246681660488 20,60705465369606 20,57070163732893 20,527840332305253 20,482274817919926 20,435799309643734 20,399720302233224 20,37014065051049 20,345159952798173 20,32723789644063 20,31900600806937
379,0 20,310641871792825 20,317081486636777 20,333884515755177 20,357808334992026 20,390128551709395 20,427837268717198 20,472026332288927 20,51254146349533 20,551895204618358 20,585680630107504 20,614504642049944 20,640287288412747 20,668540426693696 20,702608424309563 20,736989790608558 20,769315415346135 20,797748644515526 20,813065852459307 20,822118166834173 20,82824723732697 20,83889305420855 20,840260718178254 20,84175984009168 20,843369833752707 20,842360052999883 20,84310005341543 20,844010235382594 20,843197228928155 20,842097061582546 20,84015471935557 20,832846987113687 20,824694300403955 20,818136766332678 20,80538998610001 20,781279614277818 20,748827867852594 20,715355726593266 20,68032932922655 20,64822642406201 20,621545722775853 20,594218582101167 20,56168387456482 20,522193288197222 20,482705943967495 20,438227499203553 20,398635684543233 20,363144422095225 20,336811817423218 20,31769248506949 20,305760129619895
380,0 20,310443034071593 20,318059328775202 20,33428365334898 20,35863664381502 20,39508397522451 20,435888434396748 20,47420303354347 20,507460405564196 20,54102514070257 20,56874956618664 20,598155594732674 20,626618355568283 20,653901839156827 20,6889603368803 20,724379315450427 20,75163210666649 20,76996985539414 20,77908473179046 20,784494135909288 20,790700090269183 20,79403775638015 20,79930597638618 20,801838165438554 20,800436860757078 20,797112085093694 20,795835716439637 20,79877573202628 20,802810898296073 20,802061050736885 20,797411577059037 20,791752857096025 20,789283988725963 20,781216806188777 20,77577531875851 20,760065559564286 20,73590623641199 20,703878559446576 20,666449161087684 20,63443703523298 20,60722658046427 20,578028464106392 20,548196716578143 20,517209837672176 20,48080963007169 20,44566373459388 20,402702195934275 20,365085412447876 20,336216672624275 20,316035674870964 20,304013158732
381,0 20,329127789450933 20,333125899431206 20,34826147036778 20,375643891878223 20,410113166938583 20,448139056088632 20,478386011389436 20,507901661026313 20,531341362263696 20,55814339039594 20,586185407766962 20,61712522717254 20,649611654854255 20,679636493062592 20,70877235425316 20,729631282154724 20,73771754417472 20,745011275636934 20,750348977079852 20,75430130486886 20,753854092076555 20,759703342034246 20,762230943875654 20,75951713433793 20,75711722107344 20,755557570799404 20,757937594856102 20,762150343232513 20,76230179372979 20,75735057209176 20,756130242066547 20,752984147933237 20,74873489060071 20,741106796701917 20,734761420282517 20,71983114447971 20,69206357816475 20,660998639297883 20,629134133902927 20,596558112919062 20,566480537685518 20,539071452682478 20,513857046152946 20,485267490625947 20,45359991794583 20,41720755975737 20,38075114095091 20,349498174487323 20,32807225273884 20,318876749170382
382,0 20,361460192587604 20,364053505938166 20,378812359792313 20,405117306222316 20,43400448922517 20,460510951350017 20,487065205904546 20,509177880050167 20,529116542662457 20,553641590883313 20,581147906890152 20,613082380496422 20,6471913679056 20,672352667638748 20,688997063919352 20,700004682293194 20,70682796838414 20,71207443544579 20,71766004514253 20,717655208405308 20,72124634647559 20,720749565827013 20,72165332539476 20,721874857495553 20,72125983403792 20,721747837898125 20,72177447310081 20,72141335357697 20,721726927160745 20,722882337241316 20,72203924512322 20,7183758573383 20,716331358702107 20,709449967075784 20,704774751316066 20,695917424784707 20,680040497073488 20,658173515038737 20,627322803191877 20,59229241761 20,561895278235045 20,536566867175846 20,513115864074116 20,492578413293376 20,463671817617044 20,43782380080765 20,407144935019904 20,377465848527354 20,356741013792533 20,34818654243581
383,0 20,399499245247004 20,405515544563247 20,419275420380405 20,437272579574813 20,456264504201954 20,472482223476536 20,491867960104987 20,508220105991942 20,52972651055851 20,550983231156174 20,57876202025132 20,609318578484572 20,636185251070376 20,656158833464765 20,66256662592896 20,665255665344265 20,67316526759399 20,677903211806733 20,6798859863534 20,682607081453877 20,685069779418775 20,682118638941365 20,68017018472362 20,683313107817035 20,685961000811215 20,687377348013133 20,685052030592193 20,68084344545287 20,681168187262845 20,686041885678815 20,68492202383366 20,683651614336945 20,679113497353693 20,67759314259284 20,66961274540834 20,664192331476887 20,660695770913254 20,64622764655014 20,620632938555556 20,59037957827195 20,5604228568314 20,534925678211067 20,5135293705907 20,493161669048096 20,47516100835491 20,45485926289945 20,434647365180172 20,413145172861604 20,395836913575742 20,38529476671977
384,0 20,441160134850957 20,447219138299275 20,45687076861118 20,463633004052006 20,469904228926342 20,479885648534747 20,48801214814961 20,5044353001225 20,524120200739386 20,546961796816294 20,572226875490138 20,596162922917134 20,612812465822913 20,62301375735573 20,627222044116973 20,62900454135319 20,632371445925717 20,63706106262305 20,638523378335186 20,643399774985387 20,6412193113331 20,640901184698592 20,639478244046472 20,641528136248535 20,646538790627286 20,647014240203497 20,64389966223739 20,640750937173028 20,64071145831071 20,641215966006023 20,64346284314271 20,642464242481875 20,639341717183303 20,6361479116565 20,630985775766955 20,62781718302625 20,626309408374855 20,61857185096621 20,60330159499891 20,582068346681403 20,555912663459562 20,52995808291711 20,508232727709128 20,48863217761235 20,47810168927648 20,464989564345803 20,45460883125749 20,445628350400106 20,43414339679444 20,424504009348144
385,0 20,484774814686947 20,48418990405577 20,484405871511793 20,48161728464428 20,478323627020018 20,478597432003657 20,483023235396484 20,496346476571862 20,514066937897383 20,53791457044663 20,557579872268168 20,57031397969557 20,577403009388867 20,57881040245427 20,58420009850785 20,588689926717244 20,587781482223672 20,589697136873045 20,595436692761595 20,595394041022026 20,595071139150864 20,59590839643574 20,598517193474144 20,599035481425716 20,600717539757795 20,60079760813314 20,59977452941775 20,600056957577372 20,59776825311686 20,594307520259157 20,595915647360375 20,59565126481718 20,59513299430046 20,588665772627692 20,58874096459803 20,586960584536524 20,58085617605823 20,578097317726105 20,57402373147223 20,562767920193146 20,544492189834507 20,521180443447854 20,497827528325843 20,483464879597626 20,471815836211313 20,469193693103325 20,467629776012046 20,46833456918812 20,46617928186362 20,4634744073003
386,0 20,524866140282903 20,518491445616977 20,50642344851406 20,495948287630668 20,486339500482078 20,47791388428969 20,482263985790016 20,48950702731199 20,50602103062663 20,52289942173411 20,534370142058044 20,536841842701467 20,5350696015094 20,535132152957953 20,538406460091263 20,54246117663486 20,54364653939878 20,5437517510812 20,546778806495546 20,54581905008438 20,54886396507925 20,55132385744339 20,55522088601062 20,556469463716248 20,55292127511074 20,552980541184102 20,555701842369494 20,556568211662498 20,5531870437008 20,550245542053606 20,546124802874992 20,547091787360102 20,545338544580652 20,544380995922644 20,543433700637266 20,540967554161103 20,53564367354172 20,534049227142674 20,536209953150447 20,53478168740772 20,52617063429173 20,50989073269497 20,491728723882392 20,478348737712498 20,4696022956375 20,471532504404205 20,4791041025207 20,485784141838042 20,494758535828794 20,501517919055257
387,0 20,559474161611718 20,552364990778763 20,5337147822188 20,51522018040857 20,49990536737218 20,49114893638358 20,48857998445184 20,49367319241639 20,50201316852178 20,506677786337928 20,50696775583921 20,502887527531797 20,49724471004945 20,49721268733712 20,496402753686002 20,497169004616758 20,50163527790603 20,502490998108133 20,497902981262474 20,50151419577982 20,504810679707887 20,510007658954184 20,51201952855316 20,51251940319048 20,510064568575928 20,50955619529316 20,51240303861047 20,512065046571692 20,511068001593625 20,507966652936055 20,502574556185113 20,499309979710986 20,4987730635029 20,502999860579944 20,500064895856507 20,496215509577336 20,49666791223296 20,496192847196408 20,498718016067436 20,503996982122132 20,504932025436872 20,500646696231946 20,49324454795959 20,481465706368468 20,48006654423454 20,48277909616751 20,494497788228692 20,509265132181863 20,526022776379616 20,538542262535465
388,0 20,591267630599887 20,585667263319063 20,569528253623773 20,54585354274167 20,5273920233194 20,51790512894613 20,508970592514352 20,507820046566806 20,501950988011977 20,493179356452277 20,482158120981076 20,47379205895075 20,46941775670223 20,464655938869235 20,461173695670478 20,459786835097486 20,461535859234264 20,461509273859864 20,458934771711153 20,461030086351624 20,465376719954232 20,469332931109737 20,470266966280732 20,46908205806384 20,471387446736347 20,471311119615827 20,46952651480541 20,469685705070045 20,470230104545564 20,467206244039023 20,46424421809532 20,457831484103938 20,459828899377573 20,46094330676588 20,46098813083866 20,460118674845198 20,46296688401457 20,46659227654608 20,469303636694708 20,47595491439714 20,48575936115467 20,495310314683767 20,498955152793293 20,50019494277463 20,50264744732263 20,509678635652158 20,52139601570494 20,543069817236937 20,562567753991345 20,574174384794997
389,0 20,618182056593454 20,614596578094076 20,603834579286755 20,584954777933902 20,566230617879487 20,549759273302318 20,538567356651672 20,521448868526363 20,501723738826975 20,48003965873921 20,461398292288525 20,449659169231783 20,44311974058937 20,43451854639757 20,428898474842587 20,42569145878393 20,420717788073226 20,41912491263319 20,42364476434208 20,422313745995503 20,425161095338463 20,425537113460496 20,426010196092705 20,427054800018393 20,429790599928527 20,43054801578511 20,426984183924766 20,42655301067999 20,42588597329933 20,425607387597196 20,423382996685444 20,422606519251502 20,420856482695648 20,418546763967367 20,422061831278405 20,42786083609644 20,431237498112832 20,43796617736357 20,44469634653545 20,45231569457347 20,46818167007603 20,48750301832473 20,50521969418024 20,523092993001452 20,532675437864803 20,544850527868864 20,560312418404585 20,579720660413297 20,59692578750636 20,6044449365487
390,0 20,634546045145832 20,632900163784058 20,627264460340523 20,619638855467514 20,602685809248516 20,581047079178695 20,55908704779681 20,52789093141848 20,495232453139728 20,464850643981908 20,441946159873094 20,425633969028162 20,411704993739935 20,402875979811373 20,39481652894104 20,386908963478522 20,37929410500476 20,37815182863137 20,38127860343191 20,383304170366994 20,380173648304446 20,378692787694057 20,379242724970247 20,383173365005895 20,383442360918878 20,38340445026202 20,383519523632582 20,38033608899401 20,378685491319693 20,379506543951344 20,38035250194011 20,383522992524135 20,378561069858673 20,37736124813005 20,381439282209584 20,390224670668516 20,39809357201703 20,405542554831598 20,417007708927123 20,430815921972055 20,44889758203919 20,47376049483323 20,50618042178851 20,53493218383435 20,55980847523789 20,578307847600882 20,59783260963676 20,609944075339612 20,61883568280221 20,623503075223045
391,0 20,641879593209996 20,641782619484854 20,642604163751894 20,64103987872319 20,629381689589717 20,605715612584586 20,56680327639461 20,527563832258405 20,485921254549254 20,451512084217374 20,424266282199316 20,40073128276204 20,381599394168088 20,36972324592719 20,358846742299157 20,346965413321104 20,34172404556531 20,33968380272715 20,337329423055195 20,339888365339483 20,33600672861471 20,333478967129253 20,334931386647703 20,33665502110282 20,33677772803611 20,336295214957154 20,337648616062204 20,33523887377361 20,333339712437926 20,333411275804064 20,33829170918329 20,337894729063606 20,338129485428517 20,33941461777631 20,343086487380038 20,35015205863195 20,362497355947983 20,37367336065259 20,38841145788255 20,409453674882442 20,431288452197993 20,461274631314552 20,499332164717693 20,53782462560727 20,576218022455965 20,606186108076653 20,623712133989343 20,631159067195746 20,63100020100288 20,632307996835777
392,0 20,64803946264056 20,650123932963055 20,654579328947065 20,652952296378416 20,6446005942807 20,616927224377257 20,572378323979617 20,524910015866883 20,481889794407543 20,444009639464504 20,41006438053356 20,380065140947195 20,3578761621489 20,33838059709412 20,323353733216713 20,31320254223095 20,307948093894474 20,302443363752904 20,298016345414464 20,293178163024884 20,29407020500965 20,292641453869958 20,292166671968612 20,29017498792181 20,29099024082134 20,291732401904543 20,29032203116051 20,291709895123844 20,291017147337314 20,292148300816066 20,293820963504903 20,293864943632112 20,29978557789563 20,304600243950407 20,308772918487875 20,31524153927565 20,327276546835588 20,34546535606641 20,36535472694582 20,38965026468835 20,420361560338904 20,455103721008243 20,492595818499797 20,53937637192208 20,584566485635726 20,622620233127996 20,639905676695772 20,64505796807354 20,642788383496523 20,638991739081867
393,0 20,657564119059998 20,66006824011047 20,661457231938623 20,658211919774 20,643448409533633 20,61374533252244 20,574812770350004 20,52554724118074 20,482022088676338 20,439762681710267 20,39921194886965 20,365421262928663 20,33642387255741 20,310402538142565 20,29163688007076 20,282918716990455 20,273626044766996 20,26525068976403 20,25782736826025 20,24972513425785 20,249571361489306 20,25111075602792 20,24711087701743 20,244423633832657 20,243821978047148 20,244300156167192 20,243602895566557 20,24549636770996 20,248763208987484 20,25017613416376 20,247433521211878 20,25328845952287 20,260063733964863 20,268708842889748 20,27596594285105 20,284632952421543 20,296790468755706 20,31871964927354 20,34580327672348 20,374976333002415 20,412810072675626 20,451586113985726 20,492900551855843 20,539586791474367 20,586102523823357 20,621845946410843 20,645152342012633 20,652399623317194 20,653074096697356 20,648578628530394
394,0 20,669483797693417 20,66775679855622 20,662769517159386 20,652286266944845 20,628591292101163 20,6013272812984 20,56844670495946 20,529678183764798 20,483142748695233 20,436952323503853 20,39365252312861 20,354713095226455 20,3176610153607 20,28851375186551 20,267925757394092 20,252740501630026 20,24001289382574 20,22868853181292 20,217298555936676 20,211980508567528 20,206031754892095 20,205030818133608 20,202404229413936 20,199849487346057 20,196959183175924 20,195573012633282 20,198332864982756 20,19986982647406 20,204495280436003 20,20494228774365 20,207046389039228 20,213602571485914 20,221624861110186 20,231907832088254 20,244393526451912 20,257297189155803 20,274222462418066 20,296446209769613 20,328388137612055 20,36694135070401 20,406363528427146 20,450087497008564 20,4970938453027 20,538880522384392 20,577959543452923 20,609181599465362 20,63585781417901 20,652328687414553 20,65790145069943 20,66015669178325
395,0 20,680424840314416 20,67444167556552 20,661035302966354 20,63788943724692 20,61253453428029 20,586886253420822 20,560012189281633 20,53094610411911 20,487861203354726 20,440297510622617 20,395446525702432 20,34988264122396 20,30938303377837 20,27779923674114 20,252834167445407 20,228715211811107 20,21147114354338 20,196173195443997 20,184974097560886 20,17777223102845 20,16957223964072 20,161369132460692 20,161038992241018 20,158401209820052 20,154697839869133 20,153295916194224 20,155750175337925 20,15968840232753 20,160688165263096 20,164403265852908 20,173645642806953 20,178929395806335 20,188795877307136 20,200776047654465 20,21739425032592 20,237320397237944 20,260417017197746 20,286243842930656 20,320539019792733 20,3640152449165 20,407271618841826 20,454805795724475 20,500885886487247 20,538811014042565 20,56645480674756 20,594852785086125 20,62036560220656 20,64538986515889 20,661626910078272 20,67174053071734
